Date,Baseline Minimum Variance,Baseline Maximum Sharpe,Baseline Equal Weight,Quarterly Minimum Variance,Quarterly Maximum Sharpe,Quarterly Equal Weight,Risk Parity
2023-11-13,1.1328511294909405,1.1306000793526505,1.1449325417528666,1.1513229483448173,1.1661946410827424,1.144932541752866,1.147117026196918
2023-11-15,1.1427902939444194,1.142126807112088,1.1581005956358748,1.161583738340843,1.1756495947877172,1.158100595635874,1.1595378880096703
2023-11-16,1.1515594710253976,1.1492084751299174,1.1640455813401178,1.1689076337649378,1.1783330155540748,1.1640455813401172,1.1665891558814965
2023-11-17,1.1572254324955773,1.1529994000483441,1.1639916661670004,1.1742025239185954,1.1829940462805346,1.1639916661669998,1.1680092374272302
2023-11-20,1.154818703469514,1.1514102720384747,1.1606961599867278,1.1722763696987892,1.1779790247091482,1.1606961599867271,1.1648764062980277
2023-11-21,1.156323519208836,1.1577143874892064,1.1646287789097232,1.1746016630342055,1.177919619425032,1.1646287789097225,1.1679801437448678
2023-11-22,1.162522841522567,1.1619178019021055,1.1658776734390461,1.180005012120625,1.1850048483741786,1.1658776734390455,1.17066563406302
2023-11-23,1.1609059002155606,1.1629587988198482,1.1640192579119368,1.178562712084826,1.1809475576195008,1.1640192579119362,1.1684862152499622
2023-11-24,1.157701166678914,1.1611596312633259,1.1638351380134215,1.1753501134086748,1.1803297284445904,1.1638351380134209,1.1674414204300405
2023-11-28,1.1584687121617931,1.1652666379344034,1.1683135418387605,1.1768653581423918,1.1820807976402277,1.1683135418387598,1.1712476839911712
2023-11-29,1.1681240188349868,1.175875173509619,1.1785620170355098,1.185547934957989,1.1903333503169102,1.1785620170355091,1.1813021103089067
2023-11-30,1.1692886930835706,1.177233431533134,1.182144337756035,1.188340741627344,1.196288200349333,1.1821443377560343,1.1846329160548081
2023-12-01,1.1803287988659847,1.1803676736063613,1.1916805476268466,1.199404370376237,1.2237948919342956,1.191680547626846,1.194395510865736
2023-12-04,1.1952585634867599,1.1956184612600114,1.2134828233443953,1.2135245978094125,1.2487746332381726,1.2134828233443946,1.2147433650018586
2023-12-05,1.2040606121738535,1.2082654164461124,1.2244840021072618,1.2218922148026305,1.2628563728818296,1.2244840021072612,1.225402225420402
2023-12-06,1.2135932435703436,1.2148786647160685,1.22904975048001,1.2295215126654881,1.2749070256018424,1.2290497504800093,1.2310406633440472
2023-12-07,1.2115261289999513,1.2115121231345474,1.22651853253901,1.2267226258004686,1.2703790622889226,1.2265185325390093,1.2289910777404103
2023-12-08,1.2112457843193154,1.2101262693402604,1.2278438739426154,1.22474618613615,1.2666704479000057,1.2278438739426147,1.2300102630384722
2023-12-11,1.2138603628922062,1.2108174936378158,1.231452778724089,1.2275530137218063,1.2737022759732293,1.2314527787240883,1.2334677796276317
